arm,run,file,category,credit_id,credit_name,max_points,applicability,estimated_level,estimated_points,justification,questions_summary,level_guide_reference,concept_phase_actions,documentation_needed,input_tokens,output_tokens,elapsed_seconds,valid_json,truncated,success
zero_shot,2,00_sample_project,Resource Allocation,RA1.2,Use Recycled Materials,,Applicable,,,The project includes the use or consumption of physical materials in construction or operation.,QA:Likely Yes(Project team has considered using recycled materials.),,Specify recycled materials in the project specifications,Material takeoffs or bills of quantities showing recycled content,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA1.3,Reduce Operational Waste,,Applicable,,,The project produces operational waste or byproducts.,QA:Likely Yes(Project team has developed a waste management plan.) | QB:Insufficient Data(No data on the extent of operational waste reduction.),,Develop a comprehensive waste management plan,Waste management plan or policy,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA1.4,Reduce Construction Waste,,Applicable,,,The project produces construction waste.,QA:Likely Yes(Project team has conducted planning reviews to reduce construction waste.) | QB:Insufficient Data(No data on the extent of construction waste reduction.),,Develop a comprehensive construction waste management plan,Construction waste management plan or policy,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA1.5,Balance Earthwork On Site,,Applicable,,,The project involves the excavation of qualifying earthwork.,QA:Likely Yes(Project team has designed the project to balance cut and fill.),,Develop an earthwork balancing plan,Earthwork balancing plan or calculations,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA2.1,Reduce Operational Energy Consumption,,Applicable,,,The project consumes energy during operation.,QA:Likely Yes(Project team has determined the estimated annual energy consumption.) | QB:Insufficient Data(No data on the extent of operational energy reduction.),,Conduct an energy consumption analysis,Energy consumption calculations or simulations,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA2.2,Reduce Construction Energy Consumption,,Applicable,,,The project consumes energy during construction.,QA:Likely Yes(Project team has conducted planning reviews to reduce construction energy consum) | QB:Insufficient Data(No data on the extent of construction energy reduction.),,Conduct a construction energy consumption analysis,Construction energy consumption calculations or simulations,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA2.3,Use Renewable Energy,,Applicable,,,The project consumes energy during operation.,QA:Insufficient Data(No data on the extent of renewable energy use.),,Investigate renewable energy options,Renewable energy system design or specifications,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA2.4,Commission and Monitor Energy Systems,,Applicable,,,The project consumes energy during operation.,QA:Likely Yes(Project team has incorporated advanced integrated monitoring systems.) | QB:Insufficient Data(No data on the extent of commissioning and monitoring.),,Develop a commissioning plan,Commissioning plan or monitoring system specifications,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA3.1,Preserve Water Resources,,Applicable,,,The project consumes water or impacts receiving waters.,QA:Likely Yes(Project team has conducted a watershed assessment.) | QB:Insufficient Data(No data on the extent of water conservation.),,Conduct a watershed assessment,Watershed assessment or water conservation plan,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA3.2,Reduce Operational Water Consumption,,Applicable,,,The project consumes water during operation.,QA:Likely Yes(Project team has conducted planning reviews to reduce potable water use.) | QB:Insufficient Data(No data on the extent of operational water reduction.),,Conduct a water consumption analysis,Water consumption calculations or simulations,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA3.3,Reduce Construction Water Consumption,,Applicable,,,The project consumes water during construction.,QA:Likely Yes(Project team has conducted planning reviews to reduce construction water consump) | QB:Insufficient Data(No data on the extent of construction water reduction.),,Conduct a construction water consumption analysis,Construction water consumption calculations or simulations,26530,2143,549.41,True,False,True
zero_shot,2,00_sample_project,Resource Allocation,RA3.4,Monitor Water Systems,,Applicable,,,The project consumes water during operation or includes the conveyance of large quantities of water.,QA:Likely Yes(Project team has incorporated advanced integrated monitoring systems.) | QB:Insufficient Data(No data on the extent of water monitoring.),,Develop a water monitoring plan,Water monitoring system specifications or design,26530,2143,549.41,True,False,True
zero_shot,3,00_sample_project,Climate And Resilience,CR1.1,Reduce Net Embodied Carbon,,Applicable,No Level,0,,QA:Insufficient Data(No embodied carbon assessment in PDF metadata) | QB:Insufficient Data(No calculation of primary contributors to overall embodied carbon in PDF metadat) | QC:Insufficient Data(No information on reduction of net embodied carbon in PDF metadata),"A,B,C required for Improved",Conduct embodied carbon assessment; Calculate primary contributors to overall embodied carbon,Embodied carbon assessment report; Calculation of primary contributors to overall embodied carbon,22526,2644,602.85,True,False,True
zero_shot,3,00_sample_project,Climate And Resilience,CR1.2,Reduce Greenhouse Gas Emissions,,Applicable,No Level,0,,QA:Insufficient Data(No information on reduction of greenhouse gas emissions in PDF metadata) | QB:Insufficient Data(No calculation and reporting of annual greenhouse gas emissions in PDF metadata),"A,B required for Improved",Conduct greenhouse gas emissions assessment; Calculate and report annual greenhouse gas emissions,Greenhouse gas emissions assessment report; Calculation and reporting of annual greenhouse gas emissions,22526,2644,602.85,True,False,True
zero_shot,3,00_sample_project,Climate And Resilience,CR1.3,Reduce Air Pollutant Emissions,,Applicable,No Level,0,,QA:Insufficient Data(No information on meeting minimum air quality standards in PDF metadata) | QB:Insufficient Data(No information on reduction of air pollutant emissions in PDF metadata) | QC:Insufficient Data(No information on ongoing monitoring and management of direct air pollutant emis) | QD:Insufficient Data(No assessment of materiality of volatile organic compounds in PDF metadata) | QE:Insufficient Data(No information on removal of existing air pollutant sources in PDF metadata),"A,B,C required for Enhanced",Conduct air pollutant emissions assessment; Implement strategies to reduce air pollutant emissions,Air pollutant emissions assessment report; Implementation plan for reducing air pollutant emissions,22526,2644,602.85,True,False,True
zero_shot,3,00_sample_project,Climate And Resilience,CR2.1,Avoid Unsuitable Development,,Applicable,No Level,0,,QA:Insufficient Data(No information on identification of potential siting hazards in PDF metadata) | QB:Insufficient Data(No information on consideration of siting and project alternatives in PDF metada) | QC:Insufficient Data(No information on implementation of strategies to mitigate site hazards in PDF m) | QD:Insufficient Data(No information on chosen project and site resulting in lowest exposure to site h) | QE:Insufficient Data(No information on intentional avoidance of known site hazards in PDF metadata) | QF:Insufficient Data(No information on removal or modification of structures subject to frequent dama),A+B required for Improved,Conduct siting hazard assessment; Consider alternative sites and projects,Siting hazard assessment report; Alternative site and project evaluation,22526,2644,602.85,True,False,True
zero_shot,3,00_sample_project,Climate And Resilience,CR2.2,Assess Climate Change Vulnerability,,Applicable,No Level,0,,QA:Insufficient Data(No information on determination of climate change threats in PDF metadata) | QB:Insufficient Data(No information on determination of vulnerability to climate change threats in PD) | QC:Insufficient Data(No information on determination of infrastructure system vulnerability to climat) | QD:Insufficient Data(No information on determination of community vulnerability to climate change thr) | QE:Insufficient Data(No information on sharing of climate threat findings in PDF metadata),A+B required for Improved,Conduct climate change vulnerability assessment; Determine infrastructure system and community vulnerability,Climate change vulnerability assessment report; Infrastructure system and community vulnerability evaluation,22526,2644,602.85,True,False,True
zero_shot,3,00_sample_project,Climate And Resilience,CR2.3,Evaluate Risk and Resilience,,Applicable,No Level,0,,QA:Insufficient Data(No information on risk assessment boundary in PDF metadata) | QB:Insufficient Data(No information on identification of critical functions and dependencies in PDF m) | QC:Insufficient Data(No information on identification of threats or hazards in PDF metadata) | QD:Insufficient Data(No information on identification of vulnerabilities of critical functions and de) | QE:Insufficient Data(No information on evaluation of risks in PDF metadata) | QF:Insufficient Data(No information on participation of owner and stakeholders in risk evaluation in ),A+B+C+D+E required for Superior,Conduct risk assessment; Identify critical functions and dependencies,Risk assessment report; Critical function and dependency evaluation,22526,2644,602.85,True,False,True
zero_shot,3,00_sample_project,Climate And Resilience,CR2.4,Establish Resilience Goals and Strategies,,Applicable,No Level,0,,QA:Insufficient Data(No information on identification of project performance goals and risk appetite ) | QB:Insufficient Data(No information on development of risk management strategies in PDF metadata) | QC:Insufficient Data(No information on engagement of key stakeholders in developing resilience goals ) | QD:Insufficient Data(No information on support for larger community resilience or climate change adap),A+B required for Enhanced,Develop project performance goals and risk appetite; Engage key stakeholders in developing resilience goals,Project performance goals and risk appetite report; Resilience goal development plan,22526,2644,602.85,True,False,True
zero_shot,3,00_sample_project,Climate And Resilience,CR2.5,Maximize Resilience,,Applicable,No Level,0,,QA:Insufficient Data(No information on development of resilience goals and strategies in PDF metadata) | QB:Insufficient Data(No information on implementation of resilience strategies in PDF metadata) | QC:Insufficient Data(No information on monitoring and review of resilience strategy effectiveness in ) | QD:Insufficient Data(No information on incorporation of resilience goals and strategies into ongoing ) | QE:Insufficient Data(No information on measurement or quantification of resilience performance target),A+B+C+D+E required for Conserving,Develop resilience goals and strategies; Implement resilience strategies,Resilience goal and strategy development report; Resilience strategy implementation plan,22526,2644,602.85,True,False,True
zero_shot,3,00_sample_project,Climate And Resilience,CR2.6,Improve Infrastructure Integration,,Applicable,No Level,0,,QA:Insufficient Data(No information on increase of internal systems integration in PDF metadata) | QB:Insufficient Data(No information on reduction of risk of systemic or cascading failures in PDF met) | QC:Insufficient Data(No information on increase of external systems integration in PDF metadata) | QD:Insufficient Data(No information on integration of infrastructure networks in PDF metadata) | QE:Insufficient Data(No information on integration of data or monitoring systems in PDF metadata),A required for Improved,Conduct infrastructure integration assessment; Develop plan to increase internal and external systems integration,Infrastructure integration assessment report; Internal and external systems integration plan,22526,2644,602.85,True,False,True
zero_shot,3,00_sample_project,Leadership,LD1.1,Provide Effective Leadership and Commitment,,Applicable,Improved,2,,QA:Insufficient Data(No community needs assessment in model) | QB:Insufficient Data(No sustainability management plan in model) | QC:Insufficient Data(No periodic revisit of project sustainability commitments in model) | QD:Insufficient Data(No organizational commitments to sustainability from key team members in model),A + B required for Enhanced,"Begin community engagement to address A, B, D",Community needs assessment report; Sustainability management plan,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD1.2,Foster Collaboration and Teamwork,,Applicable,Improved,2,,"QA:Insufficient Data(No interdisciplinary collaborative kickoff meeting in model) | QB:Insufficient Data(No sustainability performance enhancements from collaboration in model) | QC:Insufficient Data(No regular interdisciplinary and collaborative meetings in model) | QD:Insufficient Data(No inclusion of construction, operations, or maintenance stakeholders in model)",A + B required for Enhanced,Establish interdisciplinary collaborative meetings,Meeting minutes; Collaboration plan,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD1.3,Provide for Stakeholder Involvement,,Applicable,Improved,3,,QA:Insufficient Data(No stakeholder mapping exercise in model) | QB:Insufficient Data(No proactive stakeholder engagement process in model) | QC:Insufficient Data(No lead member of project team involved with stakeholders in model) | QD:Insufficient Data(No stakeholder engagement feedback incorporated into project plans in model) | QE:Insufficient Data(No stakeholder satisfaction assessment in model) | QF:No(Project team has not engaged stakeholders as partners),"A, B required for Enhanced",Conduct stakeholder mapping exercise,Stakeholder engagement plan; Stakeholder feedback report,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD1.4,Pursue Byproduct Synergies,,Applicable,Improved,3,,QA:Insufficient Data(No assessment of excess resources or capacity in model) | QB:Insufficient Data(No identification of byproduct synergy opportunities in model) | QC:Insufficient Data(No pursuit of byproduct synergies in model) | QD:Insufficient Data(No inclusion of byproduct synergy in project in model) | QE:Insufficient Data(No circular economy approach in model),"A, B required for Enhanced",Assess excess resources and capacity,Byproduct synergy assessment report; Circular economy plan,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD2.1,Establish a Sustainability Management Plan,,Applicable,Improved,4,,QA:Insufficient Data(No roles and responsibilities assigned for sustainability in model) | QB:Insufficient Data(No sustainability management plan developed in model) | QC:Insufficient Data(No processes and management controls for sustainability goals in model) | QD:Insufficient Data(No implementation of sustainability management plan in model) | QE:Insufficient Data(No adaptability and flexibility in sustainability management plan in model),"A, B required for Enhanced",Develop sustainability management plan,Sustainability management plan document; Implementation report,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD2.2,Plan for Sustainable Communities,,Applicable,Improved,4,,QA:Insufficient Data(No consideration of sustainability during project selection in model) | QB:Insufficient Data(No alternative analyses conducted on sustainability performance in model) | QC:Insufficient Data(No assessment of project impacts on broader community or regional sustainability) | QD:Insufficient Data(No comprehensive sustainable development plan in model) | QE:Insufficient Data(No address of inherently unsustainable conditions in community or region in mode),"A, B required for Enhanced",Conduct alternative analyses on sustainability performance,Sustainability assessment report; Comprehensive sustainable development plan,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD2.3,Plan for Long-Term Monitoring and Maintenance,,Applicable,Improved,2,,QA:Insufficient Data(No consideration of ongoing operational impacts in model) | QB:Insufficient Data(No comprehensive plan for long-term monitoring and maintenance in model) | QC:Insufficient Data(No communication of monitoring and maintenance plan with operations and maintena) | QD:Insufficient Data(No allocation of sufficient resources for long-term monitoring and maintenance i) | QE:Insufficient Data(No plan to re-evaluate and modify maintenance plan based on monitored data in mo),A required for Enhanced,Develop comprehensive plan for long-term monitoring and maintenance,Monitoring and maintenance plan document; Resource allocation report,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD2.4,Plan for End-of-Life,,Applicable,Improved,2,,"QA:Insufficient Data(No end-of-life plan developed in model) | QB:Insufficient Data(No evaluation of opportunities to extend project's useful life or beneficially r) | QC:Insufficient Data(No assessment of potential social, environmental, and economic end-of-life impac) | QD:Insufficient Data(No evaluation of costs and salvage value of project's deconstruction, decommissi) | QE:Insufficient Data(No proactive engagement of stakeholders in end-of-life planning in model)","A, B required for Enhanced",Develop end-of-life plan,End-of-life plan document; Stakeholder engagement report,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD3.1,Stimulate Economic Prosperity and Development,,Applicable,Improved,3,,"QA:Insufficient Data(No creation of significant number of new jobs during design, construction, and o) | QB:Insufficient Data(No provision of new operating capacity for business, industry, or public in mode) | QC:Insufficient Data(No increase in access, quality, or number of choices for infrastructure services) | QD:Insufficient Data(No improvement of community attractiveness for business, industry, or public in ) | QE:Insufficient Data(No stimulation of economic prosperity and further economic development in model)","A, B required for Enhanced",Conduct economic impact assessment,Economic impact report; Job creation plan,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD3.2,Develop Local Skills and Capabilities,,Applicable,Improved,2,,"QA:Insufficient Data(No inclusion of training programs for local skill development in model) | QB:Insufficient Data(No identification of skill or capability gaps in local workforce and targeting o) | QC:Insufficient Data(No continuation of training, education, or skill development programs after proj) | QD:Insufficient Data(No targeting of training and skill development programs to economically depresse)",A required for Enhanced,Develop local skills and capabilities plan,Training program report; Skill gap assessment report,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Leadership,LD3.3,Conduct a Life-Cycle Economic Evaluation,,Applicable,Improved,5,,"QA:Insufficient Data(No life-cycle cost analysis conducted to identify financial impacts of whole pro) | QB:Insufficient Data(No use of life-cycle cost analyses to compare alternatives for major project com) | QC:Insufficient Data(No mapping of social, environmental, and financial costs and benefits of project) | QD:Insufficient Data(No conduct of cost-benefit analysis to identify financial, social, and environme) | QE:Insufficient Data(No use of cost-benefit analyses to compare alternatives for major project compon)",A required for Enhanced,Conduct life-cycle economic evaluation,Life-cycle cost analysis report; Cost-benefit analysis report,24260,3255,772.83,True,False,True
zero_shot,3,00_sample_project,Natural World,,,,,,,,,,,,28099,3901,998.64,False,True,True
zero_shot,3,00_sample_project,Quality Of Life,,,,,,,,,,,,27044,4956,1242.94,False,True,True
zero_shot,3,00_sample_project,Resource Allocation,RA1.1,Support Sustainable Procurement Practices,,Applicable,,,The project includes the use or consumption of physical materials in construction or operation.,QA:Insufficient Data(No sustainable procurement policy or program mentioned in the PDF metadata) | QB:Insufficient Data(No information on the extent of materials meeting sustainable procurement requir),,Develop a sustainable procurement policy or program; Research and identify materials meeting sustainable procurement requirements,Sustainable procurement policy or program document; Material sourcing and procurement records,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA1.2,Use Recycled Materials,,Applicable,,,The project includes the use or consumption of physical materials in construction or operation.,QA:Insufficient Data(No information on recycled material usage),,Research and identify opportunities for using recycled materials; Develop a plan for incorporating recycled materials into the project,Recycled material usage records; Material sourcing and procurement documents,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA1.3,Reduce Operational Waste,,Applicable,,,The project produces operational waste.,QA:Insufficient Data(No waste management plan mentioned in the PDF metadata) | QB:Insufficient Data(No information on waste reduction strategies),,Develop a waste management plan; Research and identify opportunities for reducing operational waste,Waste management plan document; Waste reduction strategy records,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA1.4,Reduce Construction Waste,,Applicable,,,The project produces construction waste.,QA:Insufficient Data(No comprehensive waste management plan mentioned in the PDF metadata) | QB:Insufficient Data(No information on construction waste reduction strategies),,Develop a comprehensive waste management plan; Research and identify opportunities for reducing construction waste,Comprehensive waste management plan document; Construction waste reduction strategy records,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA1.5,Balance Earthwork On Site,,Applicable,,,The project involves the excavation of qualifying earthwork.,QA:Insufficient Data(No information on earthwork balancing),,Develop an earthwork balancing plan; Research and identify opportunities for reducing earthwork movement,Earthwork balancing plan document; Site excavation and fill records,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA2.1,Reduce Operational Energy Consumption,,Applicable,,,The project consumes energy during operation.,QA:Insufficient Data(No estimated annual energy consumption mentioned in the PDF metadata) | QB:Insufficient Data(No information on operational energy reduction strategies),,Estimate annual energy consumption; Research and identify opportunities for reducing operational energy consumption,Energy consumption records; Operational energy reduction strategy documents,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA2.2,Reduce Construction Energy Consumption,,Applicable,,,The project consumes energy during construction.,QA:Insufficient Data(No planning reviews for reducing construction energy consumption mentioned in th) | QB:Insufficient Data(No information on construction energy reduction strategies),,Conduct planning reviews for reducing construction energy consumption; Research and identify opportunities for reducing construction energy consumption,Construction energy consumption records; Construction energy reduction strategy documents,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA2.3,Use Renewable Energy,,Applicable,,,The project consumes energy during operation.,QA:Insufficient Data(No information on renewable energy usage),,Research and identify opportunities for using renewable energy; Develop a plan for incorporating renewable energy into the project,Renewable energy usage records; Renewable energy system documents,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA2.4,Commission and Monitor Energy Systems,,Applicable,,,The project consumes energy during operation.,QA:Insufficient Data(No advanced integrated monitoring systems mentioned in the PDF metadata) | QB:Insufficient Data(No information on commissioning and monitoring of energy systems) | QC:Insufficient Data(No plan for ongoing commissioning mentioned in the PDF metadata),,Develop a plan for advanced integrated monitoring systems; Research and identify opportunities for commissioning and monitoring energy systems,Energy monitoring system documents; Commissioning and monitoring plan records,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA3.1,Preserve Water Resources,,Applicable,,,The project consumes water or impacts receiving waters.,QA:Insufficient Data(No watershed assessment mentioned in the PDF metadata) | QB:Insufficient Data(No estimated water usage and wastewater generation records) | QC:Insufficient Data(No features to minimize negative impacts on water resources mentioned in the PDF) | QD:Insufficient Data(No net-zero impact on fresh surface water and groundwater supplies mentioned in ) | QE:Insufficient Data(No project inclusion in a watershed-level or regional plan mentioned in the PDF ) | QF:Insufficient Data(No direct net-positive improvement to the watershed mentioned in the PDF metadat),,Conduct a watershed assessment; Estimate water usage and wastewater generation; Research and identify opportunities for preserving water resources,Watershed assessment report; Water usage and wastewater generation records; Water conservation feature documents,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA3.2,Reduce Operational Water Consumption,,Applicable,,,The project consumes water during operation.,QA:Insufficient Data(No planning and design reviews for reducing potable water consumption mentioned ) | QB:Insufficient Data(No information on potable water reduction strategies) | QC:Insufficient Data(No information on overall water use reduction strategies) | QD:Insufficient Data(No net-positive impact on water use mentioned in the PDF metadata),,Conduct planning and design reviews for reducing potable water consumption; Research and identify opportunities for reducing operational water consumption,Water consumption records; Potable water reduction strategy documents; Overall water use reduction strategy records,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA3.3,Reduce Construction Water Consumption,,Applicable,,,The project consumes water during construction.,QA:Insufficient Data(No planning reviews for reducing water consumption mentioned in the PDF metadata) | QB:Insufficient Data(No information on water conservation strategies implemented during construction),,Conduct planning reviews for reducing water consumption; Research and identify opportunities for reducing construction water consumption,Construction water consumption records; Water conservation strategy documents,26530,2666,671.34,True,False,True
zero_shot,3,00_sample_project,Resource Allocation,RA3.4,Monitor Water Systems,,Applicable,,,The project consumes water or includes the conveyance of large quantities of water.,QA:Insufficient Data(No advanced integrated monitoring systems mentioned in the PDF metadata) | QB:Insufficient Data(No real-time water monitoring mentioned in the PDF metadata),,Develop a plan for advanced integrated monitoring systems; Research and identify opportunities for real-time water monitoring,Water monitoring system documents; Real-time water monitoring records,26530,2666,671.34,True,False,True
